"NU_ANO_CENSO";"CO_UF";"CO_MUNICIPIO";"NO_ENTIDADE";"CO_ENTIDADE";"DS_ENDERECO";"NU_ENDERECO";"DS_COMPLEMENTO";"NO_BAIRRO";"CO_CEP";"NU_DDD";"NU_TELEFONE";"NU_TELEFONE_PUBLICO";"NU_FAX";"latitude";"longitude";"email";"url_website";"abr_nome"
2018;43;4314902;"5182 EEI CRECHE NAVEGANTES";43185290;"AV POLONIA";"625";"-";"SAO GERALDO";90230110;"51";"33422324";"84399008";"33422324";"-30.0088293";"-51.2025341";"leniraleites40@gmail.com                          ";"                                                                                                    ";"5182 CRECHE NAVEGANTES        "
2018;43;4314902;"5183 EEI FAVO DE MEL VILA ELIZABETH";43211348;"R VIDAL BARBOSA";"1075";"-";"SARANDI";91120340;"51";"33643737";"-";"-";"-29.9806262";"-51.1315005";"centrofavodemel@yahoo.com.br                      ";"                                                                                                    ";"5183 FAVO DE MEL              "
2018;43;4314902;"5184 EEI JARDIM IPIRANGA";43299148;"AV ENG ARY DE ABREU LIMA";"390";"-";"VILA IPIRANGA";91360070;"51";"33470210";"-";"-";"-30.026365";"-51.1544272";"julianal_brito@hotmail.com                        ";"                                                                                                    ";"5184 JARDIM IPIRANGA          "
2018;43;4314902;"5185 EEI SAO MARCOS";43297110;"R ANTONIO JOSE DE SANTANA";"899";"-";"AGRONOMIA";91540180;"51";"33222742";"-";"-";"-30.0853063";"-51.1154847";"a.b.saomarcos@hotmail.com                         ";"                                                                                                    ";"5185 SÃO MARCOS               "
2018;43;4314902;"5186 EEI CANTINHO ENCANTADO";43300081;"RUA JOSE INACIO DA SILVA";"441";"-";"BELEM NOVO";91780240;"51";"985248231";"-";"98523820";"-30.2066819";"-51.1701408";"jeannine.kercher@gmail.com                        ";"                                                                                                    ";"5186 CANTINHO ENCANTADO       "
2018;43;4314902;"5187 EEI SEIS MORANGUINHOS";43296190;"R SARGENTO MANOEL ARRUDA";"405";"-";"JARDIM CARVALHO";91430220;"51";"33812548";"33892802";"-";"-30.046755";"-51.1465118";"escolaseismoranguinhos@gmail.com                  ";"                                                                                                    ";"5187 SEIS MORANGUINHOS        "
2018;43;4314902;"5189 IEI CANTO DOS ANJOS";43298133;"R FELISBERTO MAIA";"190";"-";"MARIO QUINTANA";91260371;"51";"92271078";"-";"33380224";"-30.0297969";"-51.1090545";"anjos180@yahoo.com.br                             ";"                                                                                                    ";"5189 CANTO DOS ANJOS          "
2018;43;4314902;"5190 EEI PINGUINHOS DE OURO";43296130;"BC CARLOS SUPERTI";"300";"-";"VILA NOVA";91750020;"51";"-";"81219053";"32499189";"-30.124392899999997";"-51.217559599999994";"eeipinguinhosdeouro@gmail.com                     ";"                                                                                                    ";"5190 PINGUINHOS DE OURO       "
2018;43;4314902;"5191 IEI CASA DA CRIANCA N SRA AUXILIADORA";43108580;"RUA FELIPE NERI";"78";"BLOCO";"AUXILIADORA";90440150;"51";"33329521";"-";"33329521";"-30.0231757";"-51.1950563";"casadacriancansa@gmail.com                        ";"                                                                                                    ";"5191 CRECHE N SRA AUXILIADORA "
2018;43;4314902;"5192 EEI RENASCER DA ESPERANCA";43285007;"AV ECON NILO WULFF";"919";"984804762";"RESTINGA";91790000;"51";"30124576";"-";"32508100";"-30.1505215";"-51.1451066";"renascereducacaoinfantil@outlook.com              ";"                                                                                                    ";"5192 RENASCER DA ESPERANÇA    "
2018;43;4314902;"5193 EEI TREVO DE OURO";43367330;"BECO DO GUARA";"59";"RUA 3";"GUARUJA";91770012;"51";"32660062";"-";"-";"-30.1591027";"-51.2140756";"esctrevodeouro@gmail.com                          ";"                                                                                                    ";"5193 TREVO DE OURO            "
2018;43;4314902;"5194 EEI PLANETA DO SABER";43367348;"R ORLANDO AITA";"2";"-";"PROTASIO ALVES";91240030;"51";"84232280";"33444131";"33444131";"-30.018334";"-51.111371";"PLANETADOSABER.CONCOJAL@GMAIL.COM                 ";"                                                                                                    ";"5194 PLANETA DO SABER         "
2018;43;4314902;"5195 IEI ANJO DAS FLORES";43367356;"R PESCADOR";"400";"ILHA DAS FLORES";"ARQUIPELAGO";90090170;"51";"34148866";"-";"99924898";"-29.9866458";"-51.2439598";"anjodasflores@hotmail.com                         ";"                                                                                                    ";"5195 ANJO DAS FLORES          "
2018;43;4314902;"5196 IEI MARIA DE NAZARE II - IEIMAN";43367364;"R ITAPUA";"64";"-";"MARIO QUINTANA";91270325;"51";"33970010";"-";"-";"-30.032670699999997";"-51.119682299999994";"ieiman@terra.com.br                               ";"                                                                                                    ";"5196 IEI MARIA DE NAZARÉ II   "
2018;43;4314902;"5197 EEI TIO ZE";43367372;"R PRISMA";"64";"-";"SANTA TEREZA";90840130;"51";"32315722";"-";"98651037";"-30.074327699999998";"-51.2318429";"tbronkinha@hotmail.com                            ";"                                                                                                    ";"5197 EEI TIO ZÉ               "
2018;43;4314902;"5198 EEI MEUS PRIMEIROS PASSOS";43367380;"R ANA JULIA PEREIRA";"176";"CHACARA DAS PERAS";"LOMBA PINHEIRO";91550000;"51";"33150064";"-";"-";"-30.0996511";"-51.143621599999996";"escolaprimeirospassos2010@hotmail.com             ";"                                                                                                    ";"5198 MEUS PRIMEIROS PASSOS    "
2018;43;4314902;"5199 EEI MUNDO DA IMAGINACAO";43210457;"AV MOAB CALDAS";"403";"-";"SANTA TEREZA";90880310;"51";"32335309";"-";"-";"-30.0680609";"-51.216383199999996";"usps.ong@hotmail.com                              ";"                                                                                                    ";"5199 MUNDO DA IMAGINAÇÃO      "
2018;43;4314902;"5200 EEI A CAMINHO DO SOL";43209041;"R DR ANTONIO MAZZAFERRO NETO";"443";"-";"ABERTA DOS MORROS";91787196;"51";"32690749";"-";"-";"-30.1594269";"-51.173816099999996";"acaminhodosol13@hotmail.com                       ";"                                                                                                    ";"5200 CEICSOL                  "
2018;43;4314902;"5201 IEI PEDACO DE GENTE";43361404;"R RAUL CAUDURO";"297";"-";"MARIO QUINTANA";91270580;"51";"33866516";"91463695";"-";"-30.0297176";"-51.1039435";"centroinfantilpedacodegente@yahoo.com.br          ";"                                                                                                    ";"5201 PEDAÇO DE GENTE          "
2018;43;4314902;"5202 EEI GIRASSOL LAMI";43241204;"R NOVA OLINDA";"203";"-";"LAMI";91787640;"51";"-";"-";"99828474";"-30.238843799999998";"-51.087908";"creche_girassol@hotmail.com                       ";"                                                                                                    ";"5202 GIRASSOL - LAMI          "
2018;43;4314902;"5203 EEI AMIGO GERMANO";43185231;"R SANTANA";"1225";"-";"FARROUPILHA";90040372;"51";"32333392";"-";"32234655";"-30.048551699999997";"-51.2075464";"escola.amigo.germano@gmail.com                    ";"                                                                                                    ";"5203 AMIGO GERMANO            "
2018;43;4314902;"5204 EEI CRECHE ELSINHA";43187870;"R MARCIANO RIBEIRO";"83";"-";"MEDIANEIRA";90870360;"51";"32237979";"-";"91894338";"-30.068193899999997";"-51.2067707";"crecheelsinha@hotmail.com                         ";"                                                                                                    ";"5204 ELSINHA                  "
2018;43;4314902;"5205 IEI OSICOM IV - NOSSA SENHORA DA SALETE";43004822;"R PARLAMENTO";"215";"-";"PROTASIO ALVES";91450370;"51";"33388701";"-";"-";"-30.0419296";"-51.1208081";"rigotti33@gmail.com                               ";"                                                                                                    ";"5205 OSICOM IV                "
2018;43;4314902;"5207 IEI PE DE MOLEQUE";43004610;"R MARIA PAULA LEAL";"200";"-";"FARRAPOS";90250617;"51";"33621265";"92337263";"-";"-29.983338";"-51.199782299999995";"instituicaopedemoleque@gmail.com                  ";"                                                                                                    ";"5207 PÉ DE MOLEQUE            "
2018;43;4314902;"5208 IEI VITORIA";43004369;"AV A J RENNER";"773";"-";"HUMAITA";90245000;"51";"33625794";"-";"98192838";"-29.988889699999998";"-51.194835399999995";"ieivitoria@hotmail.com                            ";"                                                                                                    ";"5208 VITÓRIA - IEDUVIT        "
2018;43;4314902;"5209 IEI ACOMPAR V - LUISA CASAGRANDE LEWANDOWSKI";43004830;"AV BERNARDINO SILVEIRA DE AMORIM";"0";"-";"RUBEM BERTA";91140410;"51";"33670045";"98028041";"-";"-30.0013348";"-51.1048818";"nucleo5@acompar.org                               ";"                                                                                                    ";"5209 ACOMPAR V- LUISA CASAGRA "
2018;43;4314902;"5210 IEI EREMI";43004350;"R PAULINO AZURENHA";"445";"-";"PARTENON";90680240;"51";"33526705";"-";"99119184";"-30.066008299999996";"-51.19386359999999";"crecheeremi@hotmail.com                           ";"                                                                                                    ";"5210 EREMI                    "
2018;43;4314902;"5211 EEI JARDIM DO FUTURO";43004342;"RUA DA COMUNIDADE";"85";"-";"LOMBA DOPINHEIRO";91560550;"51";"33222359";"-";"99121510";"-30.1280419";"-51.1175524";"jardimdofuturo@gmail.com                          ";"                                                                                                    ";"5211 JARDIM DO FUTURO         "
2018;43;4314902;"5212 EEI RECANTO DOS PEQUENINOS";43006817;"R STEFAN HERMANN";"4";"-";"PONTA GROSSA";91780598;"51";"32686068";"-";"98410928";"-30.184814099999997";"-51.1923226";"clubdemaesmaesjesus@gmail.com                     ";"                                                                                                    ";"5212 RECANTO DOS PEQUENINOS   "
2018;43;4314902;"5213 IEI PATATI PATATA";43379060;"R DR MEER MARIO KAUFMMAN";"336";"-";"RUBEM BERTA";91160600;"51";"33815757";"84908102";"81401730";"-29.9910791";"-51.1021738";"PATATIPATATA_AMBA@HOTMAIL.COM                     ";"                                                                                                    ";"5213 PATATI PATATÁ            "
2018;43;4314902;"5216 EEI CONSTRUINDO O AMANHA";43367429;"R DOMINGOS JOSE POLI";"331";"-";"RESTINGA";91790072;"51";"40618909";"-";"99251620";"-30.159977599999998";"-51.134892699999995";"eeiconstruindooamanha@gmail.com                   ";"                                                                                                    ";"5216 CONSTRUINDO O AMANHÃ     "
2018;43;4314902;"5217 EEI EDUARDA PUJOL ZANIRATTI";43004334;"AV ECON NILO WULFF";"929";"-";"RESTINGA";91790000;"51";"30223551";"32479191";"91365312";"-30.150473299999998";"-51.145227999999996";"contatoinfantojuvenil@gmail.com                   ";"                                                                                                    ";"5217 EDUARDA PUJOL ZANIRATTI  "
2018;43;4314902;"5218 IEI CARLOS ALBERTO TEJERA DE RE";43004318;"AV ENG LUDOLFO BOEHL";"1402";"-";"CASCATA";91720150;"51";"33157944";"-";"33187053";"-30.083860599999998";"-51.200554499999996";"micheledubinpoa@gmail.com                         ";"                                                                                                    ";"5218 CARLOS ALBERTO TEJERA DE "
2018;43;4314902;"5219 IEI PINGO DE MEL";43295290;"RUA BECO DOS MARIANOS";"164";"-";"AGRONOMIA";91540605;"51";"33524260";"93310060";"98469015";"-30.0676481";"-51.143803";"IDEIPINGODEMEL@YAHOO.COM.BR                       ";"                                                                                                    ";"5219 PINGO DE MEL             "
2018;43;4314902;"5220 IEI CANTINHO DO SOL";43006825;"RUA PEDRO RAIMUNDO";"179";"-";"CHAPEU DO SOL";91787029;"51";"33466751";"98992845";"-";"-30.1764993";"-51.1746005";"escolacantinhodosol@gmail.com                     ";"                                                                                                    ";"5220 CANTINHO DO SOL          "
2018;43;4314902;"5221 EEI ANA MALTZ KNIJNIK";43006833;"ESTR CRISTIANO KRAEMER";"1078";"LOTE 1A PREDIO 26";"VILA NOVA";91750062;"51";"33720661";"91651159";"83223765";"-30.125553699999998";"-51.202186899999994";"escolaanamaltzknijnik@outlook.com                 ";"                                                                                                    ";"5221 ANA MALTZ KNIJNIK        "
2018;43;4314902;"5222 IEI PRISMA";43006841;"R PRISMA";"203";"-";"SANTA TEREZA";90840130;"51";"32332428";"-";"-";"-30.077952399999997";"-51.230960399999994";"escolaprisma203@gmail.com                         ";"                                                                                                    ";"5222 PRISMA                   "
2018;43;4314902;"5223 IEI SANTA TERESINHA";43185622;"AV VENANCIO AIRES";"1030";"-";"FARROUPILHA";90040192;"51";"33311289";"-";"30611289";"-30.037628499999997";"-51.2104916";"instituicaosantaterezinha@hotmail.com             ";"                                                                                                    ";"5223 SANTA TERESINHA          "
2018;43;4314902;"5224 IEI DOM DADEUS GRINS";43201270;"BC VITORIA";"1460";"-";"LAGEADO";91787220;"51";"96904869";"86440965";"-";"-30.2057506";"-51.125401399999994";"adm30@cpij.org.br                                 ";"                                                                                                    ";"5224 DOM DADEUS GRINS         "
2018;43;4314902;"5225 IEI ESPACO DO SABER";43008666;"R MILLO RAFFIN";"79";"-";"MARIO QUINTANA";91240475;"51";"33877354";"-";"99806667";"-30.029473799999998";"-51.116994";"ong.suve@yahoo.com.br                             ";"                                                                                                    ";"5225 ESPAÇO DO SABER          "
2018;43;4314902;"5226 EEI PROF MARIETA PAIXAO ARAUJO";43009166;"R SARGENTO SILVIO DELMAR HOLLENBACH";"698";"-";"RUBEM BERTA";91240120;"51";"35166240";"-";"33661436";"-30.0219058";"-51.1096746";"marietapaixaoaraujo@gmail.com                     ";"                                                                                                    ";"5226 MARIETA PAIXÃO ARAÚJO    "
2018;43;4314902;"5227 EEI MADRE VERONICA";43008690;"R CEL CLAUDINO";"80";"-";"CRISTAL";91910670;"51";"30199368";"-";"32429196";"-30.054133299999997";"-51.2440711";"dselencovich@hotmail.com                          ";"                                                                                                    ";"5227 MADRE VERÔNICA           "
2018;43;4314902;"5228 IEI APRENDENDO FELIZ";43009115;"AC CIRIO AMARAL DE OLIVEIRA";"403";"-";"RESTINGA";91790260;"51";"32575046";"-";"92278181";"-30.1504938";"-51.135103099999995";"aprendendofeliz@hotmail.com                       ";"                                                                                                    ";"5228 APRENDENDO FELIZ         "
2018;43;4314902;"5229 IEI CONSTRUINDO O AMANHA VILA JARDIM";43009280;"R BARAO DE BAGE";"317";"-";"VILA JARDIM";91330570;"51";"33389395";"-";"35179395";"-30.0382218";"-51.1553158";"ieicamanha@gmail.com                              ";"                                                                                                    ";"5229 IEI CONSTRUINDO O AMANHÃ "
2018;43;4314902;"5230 EEI ABRASCE ILHA DO PAVAO";43047670;"BR 290";"98";"-";"ARQUIPELAGO";90090004;"51";"995660414";"-";"-";"-29.995091799999997";"-51.2170455";"escola.pavao@abrascerestauracao.org               ";"                                                                                                    ";"5230 EEI ABRASCE ILHA DO PAVÃO"
2018;43;4314902;"5231 EEI PIMPONETA";43362540;"AV VINTE UM DE ABRIL";"441";"-";"SARANDI";91120630;"51";"30853070";"-";"-";"-29.988643399999997";"-51.1293424";"PRIMEIROS.PASSOS@OUTLOOK.COM                      ";"                                                                                                    ";"5231 EEI PIMPONETA            "
2018;43;4314902;"5232 IEI SALVATORE LETTIERI";43048170;"R DEZIDERIO SEVERINO";"431";"-";"PASSO DAS PEDRAS";91230250;"51";"34079527";"-";"94557008";"-30.0196723";"-51.1248138";"escolajardiminga@gmail.com                        ";"                                                                                                    ";"5232 IEI SALVATORE LETTIERI   "
2018;43;4314902;"5233 EEI NOSSO SENHOR DOS PASSOS";43089178;"R CAPITAO PEDROSO";"400";"-";"RESTINGA";91790790;"51";"91154736";"-";"32662058";"-30.1657561";"-51.1475797";"andre.seixas69@gmail.com                          ";"                                                                                                    ";"5233 NOSSO SENHOR DOS PASSOS  "
2018;43;4314902;"5234 EEI JARDIM DE OXUM";43142478;"AV DR JOAO DENTICE";"0";"-";"RESTINGA";91790090;"51";"85404838";"-";"-";"-30.1646389";"-51.1391156";"jardimdeoxumescola@gmail.com                      ";"                                                                                                    ";"5234 EEI JARDIM DE OXUM       "
2018;43;4314902;"5235 EEI EDUARDA PUJOL ZANIRATTI II";43089283;"R ELZIRA NUNES DA SILVA";"100";"-";"RESTINGA";91788712;"51";"981038278";"85027075";"99136531";"-30.1612722";"-51.1505841";"contatoinfantojuvenil@gmail.com                   ";"                                                                                                    ";"5235 EDUARDA II               "
2018;43;4314902;"5236 EEI PITINGUINHA";43051510;"R WALTHER SCHNEIDER";"224";"VILA PITINGA";"RESTINGA";91790402;"51";"32036570";"-";"99171343";"-30.142932799999997";"-51.10186229999999";"pitinguinha@hotmail.com                           ";"                                                                                                    ";"5236 PITINGUINHA              "
2018;43;4314902;"5237 EEI WLANIR PORTO";43089160;"R ARGEMIRO OGANDO CORREA";"350";"-";"SERRARIA";91770810;"51";"99811515";"-";"32660892";"-30.1636441";"-51.227895999999994";"escolawlanirporto@gmail.com                       ";"                                                                                                    ";"5237 WLANIR PORTO             "
2018;43;4314902;"5238 EEI CHEIRINHO DE MAE";43046088;"ACESSO F";"2492";"2 UNIDADE";"RESTINGA";91793695;"51";"32493821";"-";"-";"-30.1528026";"-51.1456262";"cheirinhodemae@hotmail.com                        ";"                                                                                                    ";"5238 CHEIRINHO DE MÃE         "
2018;43;4314902;"5239 EEI MEU PEDACINHO DE CHAO";43044999;"R COLISEU";"893";"-";"RESTINGA";91790280;"51";"32491219";"-";"-";"-30.152589799999998";"-51.13621869999999";"jacque.rib@hotmail.com                            ";"                                                                                                    ";"5239 MEU PEDACINHO DE CHÃO    "
2018;43;4314902;"5240 EEI JARDIM FLORESTA LAMI";43089194;"RUA D";"20";"-";"LAMI";91787170;"51";"32456407";"-";"81173699";"-30.2381117";"-51.0832602";"secretario.admjardimfloresta@gmail.com            ";"                                                                                                    ";"5240 JARDIM FLORESTA LAMI     "
2018;43;4314902;"5241 EEI DESENVOLVENDO O SABER";43089216;"ACBSQ 6 -3 UNIDADE VICINAL";"3728";"-";"RESTINGA";91793440;"51";"32574058";"-";"-";"-30.1472718";"-51.149968";"prof-andreiafraga@hotmail.com                     ";"                                                                                                    ";"5241 DESENVOLVENDO O SABER    "
2018;43;4314902;"5242 IEI MARIA DE NAZARE III - IEIMAN";43142672;"R BEZERRA DE MENEZES";"410";"-";"PASSO DA AREIA";91350130;"51";"33421924";"-";"-";"-30.0156205";"-51.1691659";"ieiman@terra.com.br                               ";"                                                                                                    ";"5242 IEI MARIA DE NAZARÉ III  "
2018;43;4314902;"5244 EEI NOSSA SENHORA DAS GRACAS";43142362;"ESTR OTAVIANO JOSE PINTO";"23";"-";"LAMI";91787660;"51";"32581374";"-";"99701327";"-30.2245808";"-51.0694994";"adm11@cpij.org.br                                 ";"                                                                                                    ";"5244 EEI NOSSA SENHORA DAS GRA"
2018;43;4314902;"5245 EEI ENI MEDEIROS";43162274;"R ATTILIO BILIBIO";"261";"-";"JARDIM CARVALHO";91530008;"51";"996612594";"-";"32457213";"-30.0596861";"-51.1490971";"adm29@cpij.org.br                                 ";"                                                                                                    ";"5245 EEI ENI MEDEIROS         "
2018;43;4314902;"6001 ESC ENS FUND PEQUENA CASA DA CRIANCA";43105416;"RUA MARIO DE ARTAGAO";"13";"-";"PARTENON";90680090;"51";"30760500";"-";"30760500";"-30.0654387";"-51.1946497";"escola@pequenacasa.org.br                         ";"                                                                                                    ";"6001 PEQUENA CASA DA CRIANÇA  "
